"","timestamp","item_id","position","click","propensity_score"
"1241","2019-11-24 01:09:53.433878+00:00",4,2,0,0.0125
"1242","2019-11-24 01:09:54.378202+00:00",4,2,0,0.0125
"1243","2019-11-24 01:09:55.300316+00:00",4,2,0,0.0125
"1244","2019-11-24 01:09:56.926885+00:00",4,2,0,0.0125
"1245","2019-11-24 01:09:58.179559+00:00",4,2,0,0.0125
"1246","2019-11-24 01:09:58.472090+00:00",4,2,0,0.0125
"1247","2019-11-24 01:10:01.094073+00:00",10,1,0,0.0125
"1248","2019-11-24 01:10:01.452763+00:00",4,2,0,0.0125
"1249","2019-11-24 01:10:13.670428+00:00",7,3,0,0.0125
"1250","2019-11-24 01:10:14.891538+00:00",7,3,0,0.0125
"1251","2019-11-24 01:10:15.131508+00:00",7,3,0,0.0125
"1252","2019-11-24 01:10:18.677944+00:00",4,1,0,0.0125
"1253","2019-11-24 01:10:35.737913+00:00",6,1,0,0.0125
"1254","2019-11-24 01:10:35.737961+00:00",4,2,0,0.0125
"1255","2019-11-24 01:10:37.571810+00:00",6,1,0,0.0125
"1256","2019-11-24 01:10:37.571810+00:00",4,2,0,0.0125
"1257","2019-11-24 01:10:39.369016+00:00",6,1,0,0.0125
"1258","2019-11-24 01:10:39.369466+00:00",4,2,0,0.0125
"1259","2019-11-24 01:10:40.092494+00:00",6,1,0,0.0125
"1260","2019-11-24 01:10:40.092941+00:00",4,2,0,0.0125
"1261","2019-11-24 01:10:40.487622+00:00",3,1,0,0.0125
"1262","2019-11-24 01:10:42.791278+00:00",3,1,0,0.0125
"1263","2019-11-24 01:10:43.950244+00:00",3,1,0,0.0125
"1264","2019-11-24 01:10:45.252929+00:00",3,1,0,0.0125
"1265","2019-11-24 01:10:46.304428+00:00",3,1,0,0.0125
"1266","2019-11-24 01:10:51.412118+00:00",3,1,0,0.0125
"1267","2019-11-24 01:10:52.320723+00:00",3,1,0,0.0125
"1268","2019-11-24 01:10:55.234605+00:00",3,1,0,0.0125
"1269","2019-11-24 01:10:57.650471+00:00",4,1,0,0.0125
"1270","2019-11-24 01:11:07.187354+00:00",3,1,0,0.0125
"1271","2019-11-24 01:11:08.056658+00:00",3,1,0,0.0125
"1272","2019-11-24 01:11:08.507059+00:00",3,1,0,0.0125
"1273","2019-11-24 01:11:10.170482+00:00",3,1,0,0.0125
"1274","2019-11-24 01:11:11.827347+00:00",3,1,0,0.0125
"1275","2019-11-24 01:11:12.468964+00:00",6,2,0,0.0125
"1276","2019-11-24 01:11:21.313255+00:00",3,1,0,0.0125
"1277","2019-11-24 01:11:25.200954+00:00",9,3,0,0.0125
"1278","2019-11-24 01:11:25.201702+00:00",10,1,0,0.0125
"1279","2019-11-24 01:11:34.765837+00:00",4,3,0,0.0125
"1280","2019-11-24 01:11:40.229378+00:00",4,3,0,0.0125
"1281","2019-11-24 01:11:41.678987+00:00",4,3,0,0.0125
"1282","2019-11-24 01:11:42.059483+00:00",4,3,0,0.0125
"1283","2019-11-24 01:11:49.531694+00:00",4,3,0,0.0125
"1284","2019-11-24 01:11:50.596517+00:00",4,1,0,0.0125
"1285","2019-11-24 01:11:51.798697+00:00",4,3,0,0.0125
"1286","2019-11-24 01:11:53.024627+00:00",4,3,0,0.0125
"1287","2019-11-24 01:11:53.186259+00:00",4,1,0,0.0125
"1288","2019-11-24 01:11:54.544619+00:00",4,1,0,0.0125
"1289","2019-11-24 01:11:54.869210+00:00",4,3,0,0.0125
"1290","2019-11-24 01:11:54.913773+00:00",4,1,0,0.0125
"1291","2019-11-24 01:11:56.433046+00:00",6,2,0,0.0125
"1292","2019-11-24 01:11:56.713323+00:00",4,3,0,0.0125
"1293","2019-11-24 01:11:59.124555+00:00",4,3,0,0.0125
"1294","2019-11-24 01:12:00.238983+00:00",4,3,0,0.0125
"1295","2019-11-24 01:12:02.132046+00:00",4,3,0,0.0125
"1296","2019-11-24 01:12:02.243088+00:00",4,3,0,0.0125
"1297","2019-11-24 01:12:04.813777+00:00",10,2,0,0.0125
"1298","2019-11-24 01:12:05.578514+00:00",4,3,0,0.0125
"1299","2019-11-24 01:12:05.852868+00:00",4,1,0,0.0125
"1300","2019-11-24 01:12:06.129236+00:00",4,1,0,0.0125
"1301","2019-11-24 01:12:06.940460+00:00",4,1,0,0.0125
"1302","2019-11-24 01:12:12.663742+00:00",10,2,0,0.0125
"1303","2019-11-24 01:12:14.170298+00:00",10,2,0,0.0125
"1304","2019-11-24 01:12:19.602504+00:00",10,2,0,0.0125
"1305","2019-11-24 01:12:22.078057+00:00",10,2,0,0.0125
"1306","2019-11-24 01:12:25.085369+00:00",10,2,0,0.0125
"1307","2019-11-24 01:12:26.720913+00:00",10,2,0,0.0125
"1308","2019-11-24 01:12:27.695635+00:00",10,2,0,0.0125
"1309","2019-11-24 01:12:27.911018+00:00",10,2,0,0.0125
"1310","2019-11-24 01:12:28.295952+00:00",9,1,0,0.0125
"1311","2019-11-24 01:12:28.450265+00:00",9,1,0,0.0125
"1312","2019-11-24 01:12:31.156260+00:00",9,1,0,0.0125
"1313","2019-11-24 01:12:32.450897+00:00",9,1,0,0.0125
"1314","2019-11-24 01:12:38.346438+00:00",9,1,0,0.0125
"1315","2019-11-24 01:12:41.271927+00:00",5,1,0,0.0125
"1316","2019-11-24 01:12:41.439956+00:00",4,1,0,0.0125
"1317","2019-11-24 01:12:41.553094+00:00",10,2,0,0.0125
"1318","2019-11-24 01:12:42.728532+00:00",5,1,0,0.0125
"1319","2019-11-24 01:12:47.606515+00:00",5,1,0,0.0125
"1320","2019-11-24 01:12:47.608454+00:00",5,1,0,0.0125
"1321","2019-11-24 01:12:47.668136+00:00",5,1,0,0.0125
"1322","2019-11-24 01:12:50.804009+00:00",5,1,0,0.0125
"1323","2019-11-24 01:12:51.000272+00:00",5,1,0,0.0125
"1324","2019-11-24 01:13:07.720313+00:00",5,1,0,0.0125
"1325","2019-11-24 01:13:10.523935+00:00",5,2,0,0.0125
"1326","2019-11-24 01:13:12.063337+00:00",6,2,0,0.0125
"1327","2019-11-24 01:13:14.360838+00:00",5,2,0,0.0125
"1328","2019-11-24 01:13:19.234108+00:00",5,2,0,0.0125
"1329","2019-11-24 01:13:21.604415+00:00",5,2,0,0.0125
"1330","2019-11-24 01:13:56.250044+00:00",2,1,0,0.0125
"1331","2019-11-24 01:13:58.739071+00:00",2,1,0,0.0125
"1332","2019-11-24 01:14:01.501384+00:00",2,1,0,0.0125
"1333","2019-11-24 01:14:01.887942+00:00",2,1,0,0.0125
"1334","2019-11-24 01:14:12.021970+00:00",4,2,0,0.0125
"1335","2019-11-24 01:14:14.084129+00:00",4,2,0,0.0125
"1336","2019-11-24 01:14:17.618733+00:00",9,3,0,0.0125
"1337","2019-11-24 01:14:19.765439+00:00",9,3,0,0.0125
"1338","2019-11-24 01:14:20.982152+00:00",4,2,0,0.0125
"1339","2019-11-24 01:14:22.119651+00:00",4,2,0,0.0125
"1340","2019-11-24 01:14:22.328314+00:00",9,3,0,0.0125
"1341","2019-11-24 01:14:25.299776+00:00",9,3,0,0.0125
"1342","2019-11-24 01:14:27.717125+00:00",4,2,0,0.0125
"1343","2019-11-24 01:14:28.397284+00:00",9,3,0,0.0125
"1344","2019-11-24 01:14:28.922241+00:00",4,2,0,0.0125
"1345","2019-11-24 01:14:33.384147+00:00",4,1,0,0.0125
"1346","2019-11-24 01:14:35.671295+00:00",4,2,0,0.0125
"1347","2019-11-24 01:14:48.800666+00:00",1,2,0,0.0125
"1348","2019-11-24 01:14:55.070033+00:00",1,2,0,0.0125
"1349","2019-11-24 01:15:02.637109+00:00",9,3,0,0.0125
"1350","2019-11-24 01:15:02.963525+00:00",7,1,0,0.0125
"1351","2019-11-24 01:15:03.024395+00:00",1,2,0,0.0125
"1352","2019-11-24 01:15:05.716760+00:00",1,2,0,0.0125
"1353","2019-11-24 01:15:06.091195+00:00",7,1,0,0.0125
"1354","2019-11-24 01:15:07.643008+00:00",7,1,0,0.0125
"1355","2019-11-24 01:15:09.122654+00:00",7,1,0,0.0125
"1356","2019-11-24 01:15:09.784134+00:00",7,1,0,0.0125
"1357","2019-11-24 01:15:11.090324+00:00",7,1,0,0.0125
"1358","2019-11-24 01:15:11.324920+00:00",7,1,0,0.0125
"1359","2019-11-24 01:15:11.847832+00:00",7,1,0,0.0125
"1360","2019-11-24 01:15:14.309561+00:00",8,3,0,0.0125
"1361","2019-11-24 01:15:19.152048+00:00",8,3,0,0.0125
"1362","2019-11-24 01:15:25.110779+00:00",8,3,0,0.0125
"1363","2019-11-24 01:15:34.385099+00:00",4,1,0,0.0125
"1364","2019-11-24 01:15:43.398940+00:00",9,3,0,0.0125
"1365","2019-11-24 01:15:58.316506+00:00",9,2,0,0.0125
"1366","2019-11-24 01:16:01.179855+00:00",4,1,0,0.0125
"1367","2019-11-24 01:16:12.300829+00:00",9,2,0,0.0125
"1368","2019-11-24 01:16:15.109913+00:00",9,2,0,0.0125
"1369","2019-11-24 01:16:21.938018+00:00",3,1,0,0.0125
"1370","2019-11-24 01:16:21.939015+00:00",2,3,0,0.0125
"1371","2019-11-24 01:16:25.244212+00:00",3,1,0,0.0125
"1372","2019-11-24 01:16:25.245684+00:00",2,3,0,0.0125
"1373","2019-11-24 01:16:26.346849+00:00",3,1,0,0.0125
"1374","2019-11-24 01:16:26.347173+00:00",2,3,0,0.0125
"1375","2019-11-24 01:16:26.961100+00:00",3,1,0,0.0125
"1376","2019-11-24 01:16:26.963305+00:00",2,3,0,0.0125
"1377","2019-11-24 01:16:32.095117+00:00",9,2,0,0.0125
"1378","2019-11-24 01:16:34.293074+00:00",3,1,0,0.0125
"1379","2019-11-24 01:16:34.294408+00:00",2,3,0,0.0125
"1380","2019-11-24 01:16:34.912085+00:00",3,1,0,0.0125
"1381","2019-11-24 01:16:34.952412+00:00",2,3,0,0.0125
"1382","2019-11-24 01:16:41.599135+00:00",1,2,0,0.0125
"1383","2019-11-24 01:16:46.708693+00:00",9,2,0,0.0125
"1384","2019-11-24 01:16:50.345959+00:00",4,1,0,0.0125
"1385","2019-11-24 01:17:05.472202+00:00",4,1,0,0.0125
"1386","2019-11-24 01:17:06.392393+00:00",9,2,0,0.0125
"1387","2019-11-24 01:17:33.568821+00:00",4,1,0,0.0125
"1388","2019-11-24 01:17:34.820396+00:00",4,1,0,0.0125
"1389","2019-11-24 01:17:37.301916+00:00",9,2,0,0.0125
"1390","2019-11-24 01:17:43.585343+00:00",8,1,0,0.0125
"1391","2019-11-24 01:17:43.585580+00:00",3,3,0,0.0125
"1392","2019-11-24 01:17:44.462563+00:00",8,1,0,0.0125
"1393","2019-11-24 01:17:44.469065+00:00",3,3,0,0.0125
"1394","2019-11-24 01:17:48.957095+00:00",8,1,0,0.0125
"1395","2019-11-24 01:17:48.958724+00:00",3,3,0,0.0125
"1396","2019-11-24 01:17:52.648412+00:00",8,1,0,0.0125
"1397","2019-11-24 01:17:52.648778+00:00",3,3,0,0.0125
"1398","2019-11-24 01:17:54.343598+00:00",8,1,0,0.0125
"1399","2019-11-24 01:17:54.344477+00:00",3,3,0,0.0125
"1400","2019-11-24 01:17:56.260945+00:00",8,1,0,0.0125
"1401","2019-11-24 01:17:56.261122+00:00",3,3,0,0.0125
"1402","2019-11-24 01:17:58.255821+00:00",6,1,0,0.0125
"1403","2019-11-24 01:17:58.256521+00:00",2,3,0,0.0125
"1404","2019-11-24 01:18:04.100559+00:00",6,1,0,0.0125
"1405","2019-11-24 01:18:04.100737+00:00",2,3,0,0.0125
"1406","2019-11-24 01:18:04.188825+00:00",2,3,0,0.0125
"1407","2019-11-24 01:18:04.188842+00:00",6,1,0,0.0125
"1408","2019-11-24 01:18:13.023774+00:00",3,3,0,0.0125
"1409","2019-11-24 01:18:13.023861+00:00",8,1,0,0.0125
"1410","2019-11-24 01:18:21.532233+00:00",4,1,0,0.0125
"1411","2019-11-24 01:19:02.841279+00:00",6,2,0,0.0125
"1412","2019-11-24 01:19:03.985446+00:00",6,2,0,0.0125
"1413","2019-11-24 01:19:05.412573+00:00",6,2,0,0.0125
"1414","2019-11-24 01:19:10.493629+00:00",6,2,0,0.0125
"1415","2019-11-24 01:19:17.401782+00:00",6,2,0,0.0125
"1416","2019-11-24 01:19:29.150309+00:00",2,3,0,0.0125
"1417","2019-11-24 01:19:36.664634+00:00",2,3,0,0.0125
"1418","2019-11-24 01:19:37.011003+00:00",2,3,0,0.0125
"1419","2019-11-24 01:19:37.618358+00:00",8,1,0,0.0125
"1420","2019-11-24 01:19:37.669634+00:00",2,3,0,0.0125
"1421","2019-11-24 01:19:37.670554+00:00",3,3,0,0.0125
"1422","2019-11-24 01:19:39.092982+00:00",2,3,0,0.0125
"1423","2019-11-24 01:19:40.657281+00:00",2,3,0,0.0125
"1424","2019-11-24 01:19:41.379675+00:00",2,3,0,0.0125
"1425","2019-11-24 01:19:42.026666+00:00",2,3,0,0.0125
"1426","2019-11-24 01:19:43.956823+00:00",2,3,0,0.0125
"1427","2019-11-24 01:19:47.123592+00:00",4,1,0,0.0125
"1428","2019-11-24 01:19:47.154952+00:00",4,1,0,0.0125
"1429","2019-11-24 01:19:47.693200+00:00",4,1,0,0.0125
"1430","2019-11-24 01:19:53.259359+00:00",4,1,0,0.0125
"1431","2019-11-24 01:19:55.710133+00:00",4,1,0,0.0125
"1432","2019-11-24 01:19:57.341689+00:00",4,1,0,0.0125
"1433","2019-11-24 01:20:00.044848+00:00",4,1,0,0.0125
"1434","2019-11-24 01:20:08.313430+00:00",8,3,0,0.0125
"1435","2019-11-24 01:20:15.375567+00:00",8,3,0,0.0125
"1436","2019-11-24 01:20:16.974011+00:00",4,1,0,0.0125
"1437","2019-11-24 01:20:17.624867+00:00",8,3,0,0.0125
"1438","2019-11-24 01:20:19.230131+00:00",9,1,0,0.0125
"1439","2019-11-24 01:20:19.312458+00:00",8,2,0,0.0125
"1440","2019-11-24 01:20:20.661060+00:00",8,2,0,0.0125
"1441","2019-11-24 01:20:20.661110+00:00",9,1,0,0.0125
"1442","2019-11-24 01:20:22.979742+00:00",9,1,0,0.0125
"1443","2019-11-24 01:20:23.031101+00:00",8,2,1,0.0125
"1444","2019-11-24 01:20:23.777796+00:00",8,2,0,0.0125
"1445","2019-11-24 01:20:23.777957+00:00",9,1,0,0.0125
"1446","2019-11-24 01:20:24.326962+00:00",9,1,0,0.0125
"1447","2019-11-24 01:20:24.327095+00:00",8,2,0,0.0125
"1448","2019-11-24 01:20:24.394857+00:00",8,3,0,0.0125
"1449","2019-11-24 01:20:25.337225+00:00",8,3,0,0.0125
"1450","2019-11-24 01:20:25.632569+00:00",8,3,0,0.0125
"1451","2019-11-24 01:20:27.056465+00:00",8,3,0,0.0125
"1452","2019-11-24 01:20:30.316228+00:00",9,1,0,0.0125
"1453","2019-11-24 01:20:30.316265+00:00",8,2,0,0.0125
"1454","2019-11-24 01:20:30.324346+00:00",2,1,0,0.0125
"1455","2019-11-24 01:20:34.295601+00:00",2,1,0,0.0125
"1456","2019-11-24 01:20:35.414347+00:00",2,1,0,0.0125
"1457","2019-11-24 01:20:36.683372+00:00",2,1,0,0.0125
"1458","2019-11-24 01:21:02.460917+00:00",4,1,0,0.0125
"1459","2019-11-24 01:21:09.625973+00:00",4,1,0,0.0125
"1460","2019-11-24 01:21:14.687194+00:00",3,1,0,0.0125
"1461","2019-11-24 01:21:14.687440+00:00",4,3,0,0.0125
"1462","2019-11-24 01:21:18.545294+00:00",4,3,0,0.0125
"1463","2019-11-24 01:21:18.545400+00:00",3,1,0,0.0125
"1464","2019-11-24 01:21:19.495964+00:00",4,3,0,0.0125
"1465","2019-11-24 01:21:19.495976+00:00",3,1,0,0.0125
"1466","2019-11-24 01:21:25.930644+00:00",3,1,0,0.0125
"1467","2019-11-24 01:21:25.945124+00:00",4,3,0,0.0125
"1468","2019-11-24 01:21:27.458277+00:00",3,1,0,0.0125
"1469","2019-11-24 01:21:27.458806+00:00",4,3,0,0.0125
"1470","2019-11-24 01:21:27.941285+00:00",3,1,0,0.0125
"1471","2019-11-24 01:21:27.941781+00:00",4,3,0,0.0125
"1472","2019-11-24 01:21:29.009778+00:00",2,3,0,0.0125
"1473","2019-11-24 01:21:34.735004+00:00",3,1,0,0.0125
"1474","2019-11-24 01:21:34.745140+00:00",4,3,0,0.0125
"1475","2019-11-24 01:22:07.706158+00:00",8,2,0,0.0125
"1476","2019-11-24 01:22:13.355815+00:00",8,2,0,0.0125
"1477","2019-11-24 01:22:15.673881+00:00",8,2,0,0.0125
"1478","2019-11-24 01:22:18.455157+00:00",8,2,0,0.0125
"1479","2019-11-24 01:22:20.300229+00:00",8,2,0,0.0125
"1480","2019-11-24 01:22:26.629549+00:00",8,2,0,0.0125
"1481","2019-11-24 01:22:46.166413+00:00",1,1,0,0.0125
"1482","2019-11-24 01:22:46.166694+00:00",6,3,0,0.0125
"1483","2019-11-24 01:22:47.515622+00:00",1,1,0,0.0125
"1484","2019-11-24 01:22:47.516138+00:00",6,3,0,0.0125
"1485","2019-11-24 01:22:48.228609+00:00",5,2,0,0.0125
"1486","2019-11-24 01:22:48.228628+00:00",3,3,0,0.0125
"1487","2019-11-24 01:22:50.357293+00:00",1,1,0,0.0125
"1488","2019-11-24 01:22:50.358203+00:00",6,3,0,0.0125
"1489","2019-11-24 01:22:51.644503+00:00",5,2,0,0.0125
"1490","2019-11-24 01:22:51.644512+00:00",3,3,0,0.0125
"1491","2019-11-24 01:22:52.725433+00:00",2,1,0,0.0125
"1492","2019-11-24 01:22:55.224448+00:00",1,1,0,0.0125
"1493","2019-11-24 01:22:55.224831+00:00",6,3,0,0.0125
"1494","2019-11-24 01:22:55.377667+00:00",5,2,0,0.0125
"1495","2019-11-24 01:22:55.377667+00:00",3,3,0,0.0125
"1496","2019-11-24 01:22:57.714341+00:00",3,3,0,0.0125
"1497","2019-11-24 01:22:57.714450+00:00",5,2,0,0.0125
"1498","2019-11-24 01:22:58.369478+00:00",5,2,0,0.0125
"1499","2019-11-24 01:22:58.369577+00:00",3,3,0,0.0125
"1500","2019-11-24 01:22:58.505501+00:00",1,1,0,0.0125
"1501","2019-11-24 01:22:58.513905+00:00",6,3,0,0.0125
"1502","2019-11-24 01:23:02.473466+00:00",1,1,0,0.0125
"1503","2019-11-24 01:23:02.474680+00:00",6,3,0,0.0125
"1504","2019-11-24 01:23:02.726066+00:00",1,1,0,0.0125
"1505","2019-11-24 01:23:02.726886+00:00",6,3,0,0.0125
"1506","2019-11-24 01:23:02.906093+00:00",5,2,0,0.0125
"1507","2019-11-24 01:23:02.906332+00:00",3,3,0,0.0125
"1508","2019-11-24 01:23:38.287241+00:00",10,1,0,0.0125
"1509","2019-11-24 01:23:43.048310+00:00",10,1,0,0.0125
"1510","2019-11-24 01:23:46.938748+00:00",10,1,0,0.0125
"1511","2019-11-24 01:24:00.115045+00:00",3,3,0,0.0125
"1512","2019-11-24 01:24:00.278582+00:00",3,3,0,0.0125
"1513","2019-11-24 01:24:03.503166+00:00",3,3,0,0.0125
"1514","2019-11-24 01:24:05.433246+00:00",3,3,0,0.0125
"1515","2019-11-24 01:24:05.686447+00:00",9,1,0,0.0125
"1516","2019-11-24 01:24:06.118227+00:00",3,3,0,0.0125
"1517","2019-11-24 01:24:06.527175+00:00",3,3,0,0.0125
"1518","2019-11-24 01:24:10.188804+00:00",3,3,0,0.0125
"1519","2019-11-24 01:24:10.506968+00:00",3,3,0,0.0125
"1520","2019-11-24 01:24:11.544870+00:00",9,1,0,0.0125
"1521","2019-11-24 01:24:13.628803+00:00",3,3,0,0.0125
"1522","2019-11-24 01:24:14.881331+00:00",9,1,0,0.0125
"1523","2019-11-24 01:24:19.331559+00:00",9,1,0,0.0125
"1524","2019-11-24 01:24:20.525986+00:00",9,1,0,0.0125
"1525","2019-11-24 01:24:22.954539+00:00",5,2,0,0.0125
"1526","2019-11-24 01:24:23.604451+00:00",5,2,0,0.0125
"1527","2019-11-24 01:24:28.768603+00:00",5,2,0,0.0125
"1528","2019-11-24 01:24:30.610826+00:00",5,2,0,0.0125
"1529","2019-11-24 01:24:31.534913+00:00",5,2,0,0.0125
"1530","2019-11-24 01:24:39.585312+00:00",5,2,0,0.0125
"1531","2019-11-24 01:24:39.910207+00:00",5,2,0,0.0125
"1532","2019-11-24 01:24:41.435934+00:00",6,3,0,0.0125
"1533","2019-11-24 01:24:42.058123+00:00",6,3,0,0.0125
"1534","2019-11-24 01:24:42.101280+00:00",5,2,0,0.0125
"1535","2019-11-24 01:24:43.081624+00:00",9,1,0,0.0125
"1536","2019-11-24 01:24:44.190676+00:00",9,1,0,0.0125
"1537","2019-11-24 01:24:45.701028+00:00",5,2,0,0.0125
"1538","2019-11-24 01:24:47.195631+00:00",6,3,0,0.0125
"1539","2019-11-24 01:24:48.150583+00:00",6,3,0,0.0125
"1540","2019-11-24 01:24:49.382184+00:00",6,3,0,0.0125
"1541","2019-11-24 01:24:50.393958+00:00",6,3,0,0.0125
"1542","2019-11-24 01:24:55.771246+00:00",6,3,0,0.0125
"1543","2019-11-24 01:24:59.094611+00:00",6,3,0,0.0125
"1544","2019-11-24 01:25:02.160891+00:00",5,2,0,0.0125
"1545","2019-11-24 01:25:02.163003+00:00",4,1,0,0.0125
"1546","2019-11-24 01:25:05.926751+00:00",4,1,0,0.0125
"1547","2019-11-24 01:25:05.931555+00:00",5,2,0,0.0125
"1548","2019-11-24 01:25:06.384140+00:00",4,1,0,0.0125
"1549","2019-11-24 01:25:06.388406+00:00",5,2,0,0.0125
"1550","2019-11-24 01:25:09.533663+00:00",4,1,0,0.0125
"1551","2019-11-24 01:25:09.534877+00:00",5,2,0,0.0125
"1552","2019-11-24 01:25:10.500092+00:00",4,1,0,0.0125
"1553","2019-11-24 01:25:10.500200+00:00",5,2,0,0.0125
"1554","2019-11-24 01:25:36.023662+00:00",5,3,0,0.0125
"1555","2019-11-24 01:25:40.303147+00:00",9,1,0,0.0125
"1556","2019-11-24 01:25:40.405116+00:00",5,3,0,0.0125
"1557","2019-11-24 01:25:40.699284+00:00",5,3,0,0.0125
"1558","2019-11-24 01:25:41.924012+00:00",5,3,0,0.0125
"1559","2019-11-24 01:25:42.679628+00:00",5,3,0,0.0125
"1560","2019-11-24 01:25:43.638931+00:00",5,3,0,0.0125
"1561","2019-11-24 01:25:48.430806+00:00",5,3,0,0.0125
"1562","2019-11-24 01:25:57.638243+00:00",4,1,0,0.0125
"1563","2019-11-24 01:25:58.058622+00:00",6,2,0,0.0125
"1564","2019-11-24 01:25:59.281948+00:00",6,2,0,0.0125
"1565","2019-11-24 01:26:00.318802+00:00",8,1,0,0.0125
"1566","2019-11-24 01:26:01.265434+00:00",6,2,0,0.0125
"1567","2019-11-24 01:26:03.373764+00:00",8,1,0,0.0125
"1568","2019-11-24 01:26:04.166428+00:00",6,2,0,0.0125
"1569","2019-11-24 01:26:04.264895+00:00",2,3,0,0.0125
"1570","2019-11-24 01:26:04.267785+00:00",8,1,0,0.0125
"1571","2019-11-24 01:26:04.286134+00:00",6,2,0,0.0125
"1572","2019-11-24 01:26:04.629564+00:00",6,2,0,0.0125
"1573","2019-11-24 01:26:06.276379+00:00",8,1,0,0.0125
"1574","2019-11-24 01:26:08.099525+00:00",8,1,0,0.0125
"1575","2019-11-24 01:26:08.366280+00:00",6,2,0,0.0125
"1576","2019-11-24 01:26:08.502406+00:00",8,1,0,0.0125
"1577","2019-11-24 01:26:09.635644+00:00",6,2,0,0.0125
"1578","2019-11-24 01:26:10.206862+00:00",8,1,0,0.0125
"1579","2019-11-24 01:26:10.753159+00:00",6,2,0,0.0125
"1580","2019-11-24 01:26:13.731782+00:00",4,3,0,0.0125
"1581","2019-11-24 01:26:14.485372+00:00",3,3,0,0.0125
"1582","2019-11-24 01:26:16.121714+00:00",3,3,0,0.0125
"1583","2019-11-24 01:26:35.427972+00:00",5,3,0,0.0125
"1584","2019-11-24 01:26:37.667823+00:00",5,3,0,0.0125
"1585","2019-11-24 01:26:40.825335+00:00",5,3,0,0.0125
"1586","2019-11-24 01:26:43.548573+00:00",5,3,0,0.0125
"1587","2019-11-24 01:26:51.275999+00:00",2,3,0,0.0125
"1588","2019-11-24 01:26:54.350005+00:00",4,1,0,0.0125
"1589","2019-11-24 01:26:54.350564+00:00",5,2,0,0.0125
"1590","2019-11-24 01:26:58.325493+00:00",5,3,0,0.0125
"1591","2019-11-24 01:27:06.302270+00:00",2,2,0,0.0125
"1592","2019-11-24 01:27:16.436132+00:00",2,2,0,0.0125
"1593","2019-11-24 01:27:20.834820+00:00",2,2,0,0.0125
"1594","2019-11-24 01:27:24.404083+00:00",2,2,0,0.0125
"1595","2019-11-24 01:27:24.920519+00:00",2,2,0,0.0125
"1596","2019-11-24 01:27:58.465305+00:00",8,2,0,0.0125
"1597","2019-11-24 01:27:58.465518+00:00",6,1,0,0.0125
"1598","2019-11-24 01:27:58.975202+00:00",6,1,0,0.0125
"1599","2019-11-24 01:27:58.975337+00:00",8,2,0,0.0125
"1600","2019-11-24 01:28:03.076776+00:00",8,3,0,0.0125
"1601","2019-11-24 01:28:05.432339+00:00",8,3,0,0.0125
"1602","2019-11-24 01:28:07.099513+00:00",6,1,0,0.0125
"1603","2019-11-24 01:28:07.099725+00:00",8,2,0,0.0125
"1604","2019-11-24 01:28:09.354078+00:00",8,3,0,0.0125
"1605","2019-11-24 01:28:10.515941+00:00",8,3,0,0.0125
"1606","2019-11-24 01:28:10.776067+00:00",8,3,0,0.0125
"1607","2019-11-24 01:28:12.312881+00:00",8,3,0,0.0125
"1608","2019-11-24 01:28:12.585950+00:00",6,1,0,0.0125
"1609","2019-11-24 01:28:12.586231+00:00",8,2,0,0.0125
"1610","2019-11-24 01:28:12.922296+00:00",8,3,0,0.0125
"1611","2019-11-24 01:28:13.081837+00:00",6,1,0,0.0125
"1612","2019-11-24 01:28:13.081837+00:00",8,2,0,0.0125
"1613","2019-11-24 01:28:13.688902+00:00",8,3,0,0.0125
"1614","2019-11-24 01:28:15.483105+00:00",6,1,0,0.0125
"1615","2019-11-24 01:28:15.535006+00:00",8,2,0,0.0125
"1616","2019-11-24 01:28:17.590062+00:00",8,3,0,0.0125
"1617","2019-11-24 01:28:18.410198+00:00",8,3,0,0.0125
"1618","2019-11-24 01:28:19.876678+00:00",8,2,0,0.0125
"1619","2019-11-24 01:28:19.877096+00:00",6,1,0,0.0125
"1620","2019-11-24 01:28:22.620174+00:00",7,2,0,0.0125
"1621","2019-11-24 01:28:24.580273+00:00",7,2,0,0.0125
"1622","2019-11-24 01:28:29.908665+00:00",7,2,0,0.0125
"1623","2019-11-24 01:28:33.369223+00:00",7,2,0,0.0125
"1624","2019-11-24 01:29:28.464438+00:00",8,1,0,0.0125
"1625","2019-11-24 01:29:29.471833+00:00",8,1,0,0.0125
"1626","2019-11-24 01:29:29.825180+00:00",8,1,0,0.0125
"1627","2019-11-24 01:29:34.005524+00:00",8,1,0,0.0125
"1628","2019-11-24 01:29:34.518466+00:00",8,1,0,0.0125
"1629","2019-11-24 01:29:34.974632+00:00",8,1,0,0.0125
"1630","2019-11-24 01:29:37.652621+00:00",5,3,0,0.0125
"1631","2019-11-24 01:29:40.352675+00:00",8,1,0,0.0125
"1632","2019-11-24 01:29:40.830109+00:00",8,1,0,0.0125
"1633","2019-11-24 01:29:41.805372+00:00",8,1,0,0.0125
"1634","2019-11-24 01:29:43.002937+00:00",8,1,0,0.0125
"1635","2019-11-24 01:29:43.117289+00:00",8,1,0,0.0125
"1636","2019-11-24 01:30:12.477097+00:00",8,1,0,0.0125
"1637","2019-11-24 01:30:36.479233+00:00",2,1,0,0.0125
"1638","2019-11-24 01:30:37.832315+00:00",2,1,0,0.0125
"1639","2019-11-24 01:30:38.114612+00:00",2,1,0,0.0125
